   0.33295999E+01     0.10394951E+01
   0.33329999E+01     0.10394758E+01
   0.33363999E+01     0.10394560E+01
   0.33397999E+01     0.10394357E+01
   0.33431999E+01     0.10394150E+01
   0.33465999E+01     0.10393938E+01
   0.33499999E+01     0.10393721E+01
   0.33533999E+01     0.10393500E+01
   0.33567999E+01     0.10393274E+01
   0.33601999E+01     0.10393042E+01
   0.33635999E+01     0.10392806E+01
   0.33669999E+01     0.10392564E+01
   0.33703999E+01     0.10392317E+01
   0.33737999E+01     0.10392064E+01
   0.33771999E+01     0.10391806E+01
   0.33805999E+01     0.10391542E+01
   0.33839999E+01     0.10391273E+01
   0.33873999E+01     0.10390997E+01
   0.33907999E+01     0.10390716E+01
   0.33941999E+01     0.10390428E+01
   0.33975999E+01     0.10390133E+01
   0.34009999E+01     0.10389833E+01
   0.34043999E+01     0.10389525E+01
   0.34077999E+01     0.10389211E+01
   0.34111999E+01     0.10388889E+01
   0.34145999E+01     0.10388561E+01
   0.34179999E+01     0.10388224E+01
   0.34213999E+01     0.10387881E+01
   0.34247999E+01     0.10387529E+01
   0.34281999E+01     0.10387170E+01
   0.34315999E+01     0.10386802E+01
   0.34349999E+01     0.10386425E+01
   0.34383999E+01     0.10386040E+01
   0.34417999E+01     0.10385645E+01
   0.34451999E+01     0.10385241E+01
   0.34485999E+01     0.10384827E+01
   0.34519999E+01     0.10384403E+01
   0.34553999E+01     0.10383969E+01
   0.34587999E+01     0.10383523E+01
   0.34621999E+01     0.10383067E+01
   0.34655999E+01     0.10382598E+01
   0.34689999E+01     0.10382118E+01
   0.34723999E+01     0.10381624E+01
   0.34757999E+01     0.10381117E+01
   0.34791999E+01     0.10380596E+01
   0.34825999E+01     0.10380060E+01
   0.34859999E+01     0.10379509E+01
   0.34893999E+01     0.10378941E+01
   0.34927999E+01     0.10378357E+01
   0.34961999E+01     0.10377753E+01
   0.34995999E+01     0.10377130E+01
   0.35029999E+01     0.10376486E+01
   0.35063999E+01     0.10375820E+01
   0.35097999E+01     0.10375129E+01
   0.35131999E+01     0.10374412E+01
   0.35165999E+01     0.10373666E+01
   0.35199999E+01     0.10372888E+01
   0.35233999E+01     0.10372074E+01
   0.35267999E+01     0.10371219E+01
   0.35301999E+01     0.10370318E+01
   0.35335999E+01     0.10369361E+01
   0.35369999E+01     0.10368338E+01
   0.35403999E+01     0.10367229E+01
   0.35437999E+01     0.10366005E+01
   0.35471999E+01     0.10364608E+01
   0.35505999E+01     0.10362889E+01
   0.35539999E+01     0.10359305E+01
   0.35573999E+01     0.10358861E+01
   0.35607999E+01     0.10358417E+01
   0.35641999E+01     0.10357951E+01
   0.35675999E+01     0.10357463E+01
   0.35709999E+01     0.10356951E+01
   0.35743999E+01     0.10356413E+01
   0.35777999E+01     0.10355847E+01
   0.35811999E+01     0.10355250E+01
   0.35845999E+01     0.10354620E+01
   0.35879999E+01     0.10353953E+01
   0.35913999E+01     0.10353245E+01
   0.35947999E+01     0.10352490E+01
   0.35981999E+01     0.10351683E+01
   0.36015999E+01     0.10350554E+01
   0.36049999E+01     0.10349250E+01
   0.36083999E+01     0.10348092E+01
   0.36117999E+01     0.10347046E+01
   0.36151999E+01     0.10346087E+01
   0.36185999E+01     0.10345199E+01
   0.36219999E+01     0.10344367E+01
   0.36253999E+01     0.10343583E+01
   0.36287999E+01     0.10342837E+01
   0.36321999E+01     0.10342124E+01
   0.36355999E+01     0.10341438E+01
   0.36389999E+01     0.10340774E+01
   0.36423999E+01     0.10340129E+01
   0.36457999E+01     0.10339498E+01
   0.36491999E+01     0.10338879E+01
   0.36525999E+01     0.10338269E+01
   0.36559999E+01     0.10337665E+01
   0.36593999E+01     0.10337064E+01
   0.36627999E+01     0.10336463E+01
   0.36661999E+01     0.10335860E+01
   0.36695999E+01     0.10335252E+01
   0.36729999E+01     0.10334636E+01
   0.36763999E+01     0.10334009E+01
   0.36797999E+01     0.10333367E+01
   0.36831999E+01     0.10332707E+01
   0.36865999E+01     0.10332025E+01
   0.36899999E+01     0.10331317E+01
   0.36933999E+01     0.10330576E+01
   0.36967999E+01     0.10329798E+01
   0.37001999E+01     0.10328976E+01
   0.37035999E+01     0.10328103E+01
   0.37069999E+01     0.10327168E+01
   0.37103999E+01     0.10326162E+01
   0.37137999E+01     0.10325073E+01
   0.37171999E+01     0.10323886E+01
   0.37205999E+01     0.10322583E+01
   0.37239999E+01     0.10321145E+01
   0.37273999E+01     0.10319546E+01
   0.37307999E+01     0.10317758E+01
   0.37341999E+01     0.10315750E+01
   0.37375999E+01     0.10313487E+01
   0.37409999E+01     0.10310938E+01
   0.37443999E+01     0.10308089E+01
   0.37477999E+01     0.10304978E+01
   0.37511999E+01     0.10301766E+01
   0.37545999E+01     0.10298916E+01
   0.37579999E+01     0.10297538E+01
   0.37613999E+01     0.10299939E+01
   0.37647999E+01     0.10309745E+01
   0.37681999E+01     0.10329317E+01
   0.37715999E+01     0.10354027E+01
   0.37749999E+01     0.10373781E+01
   0.37783999E+01     0.10383810E+01
   0.37817999E+01     0.10386388E+01
   0.37851999E+01     0.10385139E+01
   0.37885999E+01     0.10382388E+01
   0.37919999E+01     0.10379261E+01
   0.37953999E+01     0.10376230E+01
   0.37987999E+01     0.10373461E+01
   0.38021999E+01     0.10370996E+01
   0.38055999E+01     0.10368821E+01
   0.38089999E+01     0.10366907E+01
   0.38123999E+01     0.10365220E+01
   0.38157999E+01     0.10363729E+01
   0.38191999E+01     0.10362406E+01
   0.38225999E+01     0.10361226E+01
   0.38259999E+01     0.10360168E+01
   0.38293999E+01     0.10359217E+01
   0.38327999E+01     0.10358357E+01
   0.38361999E+01     0.10357576E+01
   0.38395998E+01     0.10356863E+01
   0.38429998E+01     0.10356210E+01
   0.38463998E+01     0.10355609E+01
   0.38497998E+01     0.10355054E+01
   0.38531998E+01     0.10354538E+01
   0.38565998E+01     0.10354058E+01
   0.38599998E+01     0.10353607E+01
   0.38633998E+01     0.10353184E+01
   0.38667998E+01     0.10352783E+01
   0.38701998E+01     0.10352402E+01
   0.38735998E+01     0.10352037E+01
   0.38769998E+01     0.10351687E+01
   0.38803998E+01     0.10351349E+01
   0.38837998E+01     0.10351020E+01
   0.38871998E+01     0.10350698E+01
   0.38905998E+01     0.10350382E+01
   0.38939998E+01     0.10350068E+01
   0.38973998E+01     0.10349755E+01
   0.39007998E+01     0.10349441E+01
   0.39041998E+01     0.10349125E+01
   0.39075998E+01     0.10348803E+01
   0.39109998E+01     0.10348474E+01
   0.39143998E+01     0.10348137E+01
   0.39177998E+01     0.10347788E+01
   0.39211998E+01     0.10347426E+01
   0.39245998E+01     0.10347049E+01
   0.39279998E+01     0.10346653E+01
   0.39313998E+01     0.10346237E+01
   0.39347998E+01     0.10345798E+01
   0.39381998E+01     0.10345333E+01
   0.39415998E+01     0.10344839E+01
   0.39449998E+01     0.10344313E+01
   0.39483998E+01     0.10343752E+01
   0.39517998E+01     0.10343152E+01
   0.39551998E+01     0.10342511E+01
   0.39585998E+01     0.10341823E+01
   0.39619998E+01     0.10341087E+01
   0.39653998E+01     0.10340299E+01
   0.39687998E+01     0.10339455E+01
   0.39721998E+01     0.10338553E+01
   0.39755998E+01     0.10337593E+01
   0.39789998E+01     0.10336574E+01
   0.39823998E+01     0.10335500E+01
   0.39857998E+01     0.10334380E+01
   0.39891998E+01     0.10333226E+01
   0.39925998E+01     0.10332064E+01
   0.39959998E+01     0.10330932E+01
   0.39993998E+01     0.10329889E+01
   0.40027998E+01     0.10329228E+01
   0.40061998E+01     0.10328652E+01
   0.40095998E+01     0.10328287E+01
   0.40129998E+01     0.10328386E+01
   0.40163998E+01     0.10329283E+01
   0.40197998E+01     0.10331406E+01
   0.40231998E+01     0.10335271E+01
   0.40265998E+01     0.10341423E+01
   0.40299998E+01     0.10350301E+01
   0.40333998E+01     0.10362029E+01
   0.40367998E+01     0.10376191E+01
   0.40401998E+01     0.10391744E+01
   0.40435998E+01     0.10407220E+01
   0.40469998E+01     0.10421163E+01
   0.40503998E+01     0.10432557E+01
   0.40537998E+01     0.10441009E+01
   0.40571998E+01     0.10446655E+01
   0.40605998E+01     0.10449934E+01
   0.40639998E+01     0.10451379E+01
   0.40673998E+01     0.10451489E+01
   0.40707998E+01     0.10450674E+01
   0.40741998E+01     0.10449246E+01
   0.40775998E+01     0.10447430E+01
   0.40809998E+01     0.10445386E+01
   0.40843998E+01     0.10443221E+01
   0.40877998E+01     0.10441012E+01
   0.40911998E+01     0.10438809E+01
   0.40945998E+01     0.10436648E+01
   0.40979998E+01     0.10434559E+01
   0.41013998E+01     0.10432565E+01
   0.41047998E+01     0.10430689E+01
   0.41081998E+01     0.10428958E+01
   0.41115998E+01     0.10427404E+01
   0.41149998E+01     0.10426067E+01
   0.41183998E+01     0.10424997E+01
   0.41217998E+01     0.10424256E+01
   0.41251998E+01     0.10423920E+01
   0.41285998E+01     0.10424080E+01
   0.41319998E+01     0.10424836E+01
   0.41353998E+01     0.10426297E+01
   0.41387998E+01     0.10428564E+01
   0.41421998E+01     0.10431721E+01
   0.41455998E+01     0.10435808E+01
   0.41489998E+01     0.10440805E+01
   0.41523998E+01     0.10446607E+01
   0.41557998E+01     0.10453024E+01
   0.41591998E+01     0.10459786E+01
   0.41625998E+01     0.10466582E+01
   0.41659998E+01     0.10473097E+01
   0.41693998E+01     0.10479063E+01
   0.41727998E+01     0.10484286E+01
   0.41761998E+01     0.10488658E+01
   0.41795998E+01     0.10492157E+01
   0.41829998E+01     0.10494822E+01
   0.41863998E+01     0.10496735E+01
   0.41897998E+01     0.10497999E+01
   0.41931998E+01     0.10498723E+01
   0.41965998E+01     0.10499011E+01
